source,target,Year,paper_community,weight,paper_community_n,year_r,rank
2029,3756,2016,0.0,0.8322842717170715,PAHs,36,6
2029,506,2016,0.0,0.8193212151527405,PAHs,36,6
2029,2177,2016,0.0,0.8174588680267334,PAHs,36,6
2029,1972,2016,0.0,0.8117302656173706,PAHs,36,6
2029,666,2016,0.0,0.8066810369491577,PAHs,36,6
2031,2041,2016,4.0,0.8727288842201233,"Case studies, development & optimization",36,6
2031,3835,2016,4.0,0.8509820699691772,"Case studies, development & optimization",36,6
2031,1723,2016,4.0,0.8426268696784973,"Case studies, development & optimization",36,6
2031,4077,2016,4.0,0.8342412710189819,"Case studies, development & optimization",36,6
2031,222,2016,4.0,0.8263313174247742,"Case studies, development & optimization",36,6
2031,795,2016,4.0,0.8219895362854004,"Case studies, development & optimization",36,6
2031,1859,2016,4.0,0.813586950302124,"Case studies, development & optimization",36,6
2031,3463,2016,4.0,0.8082207441329956,"Case studies, development & optimization",36,6
2031,1724,2016,4.0,0.8075723648071289,"Case studies, development & optimization",36,6
2031,1012,2016,4.0,0.8061369061470032,"Case studies, development & optimization",36,6
2031,1216,2016,4.0,0.8054400682449341,"Case studies, development & optimization",36,6
2031,1404,2016,4.0,0.8032921552658081,"Case studies, development & optimization",36,6
2031,3707,2016,4.0,0.8016684651374817,"Case studies, development & optimization",36,6
2031,1938,2016,4.0,0.8015524744987488,"Case studies, development & optimization",36,6
2031,4368,2016,4.0,0.800798237323761,"Case studies, development & optimization",36,6
2031,2442,2016,4.0,0.800658106803894,"Case studies, development & optimization",36,6
2034,1931,2016,137.0,0.963928997516632,137.0,36,6
2035,1847,2016,132.0,0.8325168490409851,132.0,36,6
2040,771,2016,59.0,0.8274061679840088,59.0,36,6
2040,3235,2016,59.0,0.8233816623687744,59.0,36,6
2041,2031,2016,4.0,0.8727288842201233,"Case studies, development & optimization",36,6
2041,795,2016,4.0,0.8708077669143677,"Case studies, development & optimization",36,6
2041,1404,2016,4.0,0.8419121503829956,"Case studies, development & optimization",36,6
2041,1767,2016,4.0,0.8362200260162354,"Case studies, development & optimization",36,6
2041,12,2016,4.0,0.8266863822937012,"Case studies, development & optimization",36,6
2041,2857,2016,4.0,0.8232852816581726,"Case studies, development & optimization",36,6
2041,1723,2016,4.0,0.8216406106948853,"Case studies, development & optimization",36,6
2041,222,2016,4.0,0.8180633783340454,"Case studies, development & optimization",36,6
2041,1859,2016,4.0,0.8040380477905273,"Case studies, development & optimization",36,6
2041,1724,2016,4.0,0.8014293313026428,"Case studies, development & optimization",36,6
2041,1779,2016,4.0,0.8012711405754089,"Case studies, development & optimization",36,6
2043,2648,2016,143.0,0.8454405665397644,143.0,36,6
2048,1976,2016,11.0,0.8357694149017334,Cancer risk,36,6
2048,1823,2016,11.0,0.8355210423469543,Cancer risk,36,6
2048,1529,2016,11.0,0.8052166104316711,Cancer risk,36,6
2050,1045,2016,83.0,0.8026008009910583,83.0,36,6
2058,1949,2016,139.0,0.8531461954116821,139.0,36,6
2062,1433,2016,108.0,0.8038063645362854,108.0,36,6
2063,3206,2016,0.0,0.8212330341339111,PAHs,36,6
2063,1736,2016,0.0,0.8198081254959106,PAHs,36,6
2063,2177,2016,0.0,0.8185588121414185,PAHs,36,6
2063,506,2016,0.0,0.8111366629600525,PAHs,36,6
2063,3756,2016,0.0,0.8059276342391968,PAHs,36,6
2064,2866,2016,13.0,0.8494714498519897,"Modelling, environmental impact assessment (LCA) of EIPs",36,6
2068,1203,2016,53.0,0.8463836908340454,PBDEs and BFRs,36,6
2068,2386,2016,53.0,0.8278669118881226,PBDEs and BFRs,36,6
2068,3094,2016,53.0,0.8128687143325806,PBDEs and BFRs,36,6
2068,3108,2016,53.0,0.8102169036865234,PBDEs and BFRs,36,6
2068,3789,2016,53.0,0.8029680848121643,PBDEs and BFRs,36,6
2068,2795,2016,53.0,0.8014388084411621,PBDEs and BFRs,36,6
2069,800,2016,28.0,0.8818829655647278,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,2014,2016,28.0,0.8654866218566895,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1266,2016,28.0,0.8398999571800232,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1885,2016,28.0,0.8362693786621094,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1874,2016,28.0,0.8307215571403503,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1289,2016,28.0,0.8214371800422668,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1541,2016,28.0,0.8192417621612549,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,178,2016,28.0,0.8169628381729126,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,3497,2016,28.0,0.8152927160263062,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,1242,2016,28.0,0.8146156072616577,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,474,2016,28.0,0.8102434873580933,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,727,2016,28.0,0.8040769100189209,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,2864,2016,28.0,0.8027769923210144,"PFAAs, PFCs, PFBA, PFOA",36,6
2069,995,2016,28.0,0.8025285601615906,"PFAAs, PFCs, PFBA, PFOA",36,6
2072,1420,2016,20.0,0.8200279474258423,Heavy metals,36,6
2072,2929,2016,20.0,0.8131261467933655,Heavy metals,36,6
2072,2307,2016,20.0,0.8077055215835571,Heavy metals,36,6
2073,1987,2016,97.0,0.8386889696121216,"PCDD/Fs, dl-PCBs",36,6
2073,1318,2016,97.0,0.8043580055236816,"PCDD/Fs, dl-PCBs",36,6
2078,1994,2016,140.0,0.9148194193840028,140.0,36,6
2079,1976,2016,11.0,0.8735473155975342,Cancer risk,36,6
2079,2280,2016,11.0,0.8386685252189636,Cancer risk,36,6
2079,1823,2016,11.0,0.832520604133606,Cancer risk,36,6
2079,1899,2016,11.0,0.8056409358978271,Cancer risk,36,6
2085,871,2016,0.0,0.833035409450531,PAHs,36,6
2085,2551,2016,0.0,0.8231096267700195,PAHs,36,6
2085,478,2016,0.0,0.8198832869529724,PAHs,36,6
2085,3172,2016,0.0,0.8188445568084717,PAHs,36,6
2085,3212,2016,0.0,0.8162147998809814,PAHs,36,6
2085,2668,2016,0.0,0.8158003091812134,PAHs,36,6
2085,2570,2016,0.0,0.8151289224624634,PAHs,36,6
2085,3208,2016,0.0,0.8124839663505554,PAHs,36,6
2085,1223,2016,0.0,0.8101767301559448,PAHs,36,6
2085,814,2016,0.0,0.8068851232528687,PAHs,36,6
2085,2989,2016,0.0,0.8051775097846985,PAHs,36,6
2085,3403,2016,0.0,0.804305911064148,PAHs,36,6
2085,666,2016,0.0,0.8032724857330322,PAHs,36,6
2085,2354,2016,0.0,0.8023034334182739,PAHs,36,6
2087,1557,2016,117.0,0.8699364066123962,117.0,36,6
2090,483,2016,43.0,0.8445497751235962,43.0,36,6
2091,995,2016,28.0,0.817755937576294,"PFAAs, PFCs, PFBA, PFOA",36,6
2091,424,2016,28.0,0.8041731715202332,"PFAAs, PFCs, PFBA, PFOA",36,6
2092,2243,2016,20.0,0.8371347784996033,Heavy metals,36,6
2092,1211,2016,20.0,0.8336732983589172,Heavy metals,36,6
2092,102,2016,20.0,0.8221563100814819,Heavy metals,36,6
2092,956,2016,20.0,0.8211356401443481,Heavy metals,36,6
2092,3805,2016,20.0,0.8209208250045776,Heavy metals,36,6
2092,1537,2016,20.0,0.819575309753418,Heavy metals,36,6
2092,812,2016,20.0,0.8149187564849854,Heavy metals,36,6
2092,3440,2016,20.0,0.8005393743515015,Heavy metals,36,6
2095,1554,2016,59.0,0.8148956298828125,59.0,36,6
2095,771,2016,59.0,0.8140238523483276,59.0,36,6
2095,3235,2016,59.0,0.8060624599456787,59.0,36,6
2099,2362,2016,144.0,0.8621388673782349,144.0,36,6
2103,1571,2016,20.0,0.8087928891181946,Heavy metals,36,6
2104,2783,2016,20.0,0.8106520175933838,Heavy metals,36,6
2106,1469,2016,20.0,0.8022072315216064,Heavy metals,36,6
2119,3781,2016,145.0,0.8242814540863037,145.0,36,6
2121,3244,2016,0.0,0.96646386384964,PAHs,36,6
2121,1109,2016,0.0,0.9080737829208374,PAHs,36,6
2121,3396,2016,0.0,0.8991739749908447,PAHs,36,6
2121,666,2016,0.0,0.8891999125480652,PAHs,36,6
2121,2786,2016,0.0,0.8885735273361206,PAHs,36,6
2121,1158,2016,0.0,0.8842616081237793,PAHs,36,6
2121,478,2016,0.0,0.882203221321106,PAHs,36,6
2121,1450,2016,0.0,0.8776366114616394,PAHs,36,6
2121,1748,2016,0.0,0.875213623046875,PAHs,36,6
2121,1054,2016,0.0,0.8478772044181824,PAHs,36,6
2121,1586,2016,0.0,0.847099781036377,PAHs,36,6
2121,2960,2016,0.0,0.8396116495132446,PAHs,36,6
2121,941,2016,0.0,0.8384153842926025,PAHs,36,6
2121,1924,2016,0.0,0.8377657532691956,PAHs,36,6
2121,2668,2016,0.0,0.8372185230255127,PAHs,36,6
2121,397,2016,0.0,0.8355653285980225,PAHs,36,6
2121,3,2016,0.0,0.8344435691833496,PAHs,36,6
2121,3756,2016,0.0,0.8295170664787292,PAHs,36,6
2121,3615,2016,0.0,0.8224777579307556,PAHs,36,6
2121,814,2016,0.0,0.8222551345825195,PAHs,36,6
2121,1736,2016,0.0,0.8209199905395508,PAHs,36,6
2121,2676,2016,0.0,0.8204402923583984,PAHs,36,6
2121,3611,2016,0.0,0.8159279227256775,PAHs,36,6
2121,2570,2016,0.0,0.8157476186752319,PAHs,36,6
2121,1578,2016,0.0,0.8113124370574951,PAHs,36,6
2121,1101,2016,0.0,0.8104439377784729,PAHs,36,6
2121,1447,2016,0.0,0.8096113204956055,PAHs,36,6
2121,1972,2016,0.0,0.808254599571228,PAHs,36,6
2121,2177,2016,0.0,0.8066926598548889,PAHs,36,6
2121,1066,2016,0.0,0.8063667416572571,PAHs,36,6
2121,506,2016,0.0,0.805597186088562,PAHs,36,6
2121,1209,2016,0.0,0.800994336605072,PAHs,36,6
2122,1759,2016,20.0,0.8452221751213074,Heavy metals,36,6
2122,1212,2016,20.0,0.8444295525550842,Heavy metals,36,6
2122,2929,2016,20.0,0.8420732021331787,Heavy metals,36,6
2122,2307,2016,20.0,0.8416622877120972,Heavy metals,36,6
2122,3385,2016,20.0,0.8358360528945923,Heavy metals,36,6
2122,102,2016,20.0,0.833821713924408,Heavy metals,36,6
2122,2243,2016,20.0,0.8315326571464539,Heavy metals,36,6
2122,3047,2016,20.0,0.8303757905960083,Heavy metals,36,6
2122,1320,2016,20.0,0.8290467262268066,Heavy metals,36,6
2122,3379,2016,20.0,0.8263083696365356,Heavy metals,36,6
2122,2247,2016,20.0,0.8260478973388672,Heavy metals,36,6
2122,846,2016,20.0,0.825153648853302,Heavy metals,36,6
2122,3431,2016,20.0,0.822591245174408,Heavy metals,36,6
2122,1300,2016,20.0,0.820008397102356,Heavy metals,36,6
2122,1058,2016,20.0,0.8195271492004395,Heavy metals,36,6
2122,3911,2016,20.0,0.8187466859817505,Heavy metals,36,6
2122,1420,2016,20.0,0.8187189102172852,Heavy metals,36,6
2122,2022,2016,20.0,0.8173143863677979,Heavy metals,36,6
2122,1469,2016,20.0,0.8165758848190308,Heavy metals,36,6
2122,3018,2016,20.0,0.8149588108062744,Heavy metals,36,6
2122,2783,2016,20.0,0.8142516613006592,Heavy metals,36,6
2122,2754,2016,20.0,0.8140076398849487,Heavy metals,36,6
2122,812,2016,20.0,0.812788724899292,Heavy metals,36,6
2122,341,2016,20.0,0.8120337724685669,Heavy metals,36,6
2122,884,2016,20.0,0.8105207681655884,Heavy metals,36,6
2122,97,2016,20.0,0.8076177835464478,Heavy metals,36,6
2122,3918,2016,20.0,0.8075873851776123,Heavy metals,36,6
2122,1782,2016,20.0,0.805614173412323,Heavy metals,36,6
2122,661,2016,20.0,0.8045330047607422,Heavy metals,36,6
2122,3327,2016,20.0,0.8028737306594849,Heavy metals,36,6
2125,3052,2016,146.0,0.8190286159515381,146.0,36,6
2128,1389,2016,104.0,0.8218100666999817,104.0,36,6
2129,1394,2016,105.0,0.8033180832862854,105.0,36,6
2134,1842,2016,13.0,0.8509052991867065,"Modelling, environmental impact assessment (LCA) of EIPs",36,6
2134,3333,2016,13.0,0.8346163630485535,"Modelling, environmental impact assessment (LCA) of EIPs",36,6
2134,2475,2016,13.0,0.8141083717346191,"Modelling, environmental impact assessment (LCA) of EIPs",36,6
2134,1970,2016,13.0,0.8084433078765869,"Modelling, environmental impact assessment (LCA) of EIPs",36,6
2141,2232,2016,147.0,0.9121969938278198,147.0,36,6
2146,2419,2016,148.0,0.8034848570823669,148.0,36,6
2147,3998,2016,97.0,0.8027194142341614,"PCDD/Fs, dl-PCBs",36,6
2147,3801,2016,97.0,0.8012978434562683,"PCDD/Fs, dl-PCBs",36,6
2160,1007,2016,3.0,0.8802514672279358,"Context, tools, modelling, and indicators for IS",36,6
2160,2339,2016,3.0,0.8737937211990356,"Context, tools, modelling, and indicators for IS",36,6
2160,2389,2016,3.0,0.8656141757965088,"Context, tools, modelling, and indicators for IS",36,6
2160,1619,2016,3.0,0.8560037612915039,"Context, tools, modelling, and indicators for IS",36,6
2160,1218,2016,3.0,0.8552649021148682,"Context, tools, modelling, and indicators for IS",36,6
2160,1138,2016,3.0,0.846967875957489,"Context, tools, modelling, and indicators for IS",36,6
2160,126,2016,3.0,0.8399765491485596,"Context, tools, modelling, and indicators for IS",36,6
2160,1624,2016,3.0,0.8354885578155518,"Context, tools, modelling, and indicators for IS",36,6
2160,2176,2016,3.0,0.821958065032959,"Context, tools, modelling, and indicators for IS",36,6
2160,781,2016,3.0,0.8202495574951172,"Context, tools, modelling, and indicators for IS",36,6
2160,2024,2016,3.0,0.8178045749664307,"Context, tools, modelling, and indicators for IS",36,6
2160,1750,2016,3.0,0.8139508962631226,"Context, tools, modelling, and indicators for IS",36,6
2160,3394,2016,3.0,0.8103874325752258,"Context, tools, modelling, and indicators for IS",36,6
2160,3901,2016,3.0,0.8100080490112305,"Context, tools, modelling, and indicators for IS",36,6
2160,11,2016,3.0,0.8090051412582397,"Context, tools, modelling, and indicators for IS",36,6
2160,1771,2016,3.0,0.8083211779594421,"Context, tools, modelling, and indicators for IS",36,6
2160,596,2016,3.0,0.8040036559104919,"Context, tools, modelling, and indicators for IS",36,6
2160,1093,2016,3.0,0.8029291033744812,"Context, tools, modelling, and indicators for IS",36,6
2160,833,2016,3.0,0.8014371395111084,"Context, tools, modelling, and indicators for IS",36,6
2160,508,2016,3.0,0.8011548519134521,"Context, tools, modelling, and indicators for IS",36,6
2160,3366,2016,3.0,0.8009864091873169,"Context, tools, modelling, and indicators for IS",36,6
2176,2339,2016,3.0,0.8688427209854126,"Context, tools, modelling, and indicators for IS",36,6
2176,1750,2016,3.0,0.8427600860595703,"Context, tools, modelling, and indicators for IS",36,6
2176,1268,2016,3.0,0.8241875171661377,"Context, tools, modelling, and indicators for IS",36,6
2176,2160,2016,3.0,0.821958065032959,"Context, tools, modelling, and indicators for IS",36,6
2176,3901,2016,3.0,0.821483850479126,"Context, tools, modelling, and indicators for IS",36,6
2176,3452,2016,3.0,0.8177167177200317,"Context, tools, modelling, and indicators for IS",36,6
2176,958,2016,3.0,0.81667560338974,"Context, tools, modelling, and indicators for IS",36,6
2176,1619,2016,3.0,0.8153223991394043,"Context, tools, modelling, and indicators for IS",36,6
2176,1007,2016,3.0,0.8126691579818726,"Context, tools, modelling, and indicators for IS",36,6
2176,3033,2016,3.0,0.8111464381217957,"Context, tools, modelling, and indicators for IS",36,6
2176,1624,2016,3.0,0.8092418909072876,"Context, tools, modelling, and indicators for IS",36,6
2176,3366,2016,3.0,0.8033255934715271,"Context, tools, modelling, and indicators for IS",36,6
2177,1736,2016,0.0,0.8640441298484802,PAHs,36,6
2177,3615,2016,0.0,0.8500648736953735,PAHs,36,6
2177,478,2016,0.0,0.844362735748291,PAHs,36,6
2177,3196,2016,0.0,0.8422520160675049,PAHs,36,6
2177,506,2016,0.0,0.8410172462463379,PAHs,36,6
2177,3756,2016,0.0,0.8406212329864502,PAHs,36,6
2177,1586,2016,0.0,0.840338945388794,PAHs,36,6
2177,1450,2016,0.0,0.8351123332977295,PAHs,36,6
2177,2668,2016,0.0,0.8343415856361389,PAHs,36,6
2177,666,2016,0.0,0.8253974914550781,PAHs,36,6
2177,3152,2016,0.0,0.8251819610595703,PAHs,36,6
2177,1158,2016,0.0,0.8251793384552002,PAHs,36,6
2177,2197,2016,0.0,0.8251210451126099,PAHs,36,6
2177,1972,2016,0.0,0.8239747881889343,PAHs,36,6
2177,1109,2016,0.0,0.8197681903839111,PAHs,36,6
2177,2063,2016,0.0,0.8185588121414185,PAHs,36,6
2177,1054,2016,0.0,0.8183242678642273,PAHs,36,6
2177,2029,2016,0.0,0.8174588680267334,PAHs,36,6
2177,2570,2016,0.0,0.8158695697784424,PAHs,36,6
2177,2837,2016,0.0,0.8145133256912231,PAHs,36,6
2177,3396,2016,0.0,0.8139578700065613,PAHs,36,6
2177,2960,2016,0.0,0.8136126399040222,PAHs,36,6
2177,2393,2016,0.0,0.8106372356414795,PAHs,36,6
2177,397,2016,0.0,0.8085479736328125,PAHs,36,6
2177,3244,2016,0.0,0.8080105185508728,PAHs,36,6
2177,2786,2016,0.0,0.8071216344833374,PAHs,36,6
2177,2121,2016,0.0,0.8066926598548889,PAHs,36,6
2177,941,2016,0.0,0.8060585260391235,PAHs,36,6
2177,3206,2016,0.0,0.8028795719146729,PAHs,36,6
2177,2751,2016,0.0,0.802513062953949,PAHs,36,6
2177,267,2016,0.0,0.8018423318862915,PAHs,36,6
2177,3611,2016,0.0,0.8011929392814636,PAHs,36,6
2177,1748,2016,0.0,0.80018150806427,PAHs,36,6
2180,3446,2016,101.0,0.8251893520355225,101.0,36,6
2182,3932,2016,149.0,0.8401268124580383,149.0,36,6
2182,4492,2016,149.0,0.8157107830047607,149.0,36,6
2188,2574,2015,12.0,0.8380962610244751,Chinese EIPs,35,7
2188,1784,2015,12.0,0.8362801671028137,Chinese EIPs,35,7
2188,541,2015,12.0,0.8102906942367554,Chinese EIPs,35,7
2188,1381,2015,12.0,0.8071563243865967,Chinese EIPs,35,7
2188,2694,2015,12.0,0.8002525568008423,Chinese EIPs,35,7
2197,2177,2015,0.0,0.8251210451126099,PAHs,35,7
2197,3615,2015,0.0,0.8220954537391663,PAHs,35,7
2197,3196,2015,0.0,0.8206525444984436,PAHs,35,7
2197,1736,2015,0.0,0.8171975016593933,PAHs,35,7
2198,2711,2015,150.0,0.8375680446624756,150.0,35,7
2198,2528,2015,150.0,0.8167357444763184,150.0,35,7
2204,2518,2015,20.0,0.8139312267303467,Heavy metals,35,7
2204,102,2015,20.0,0.8008178472518921,Heavy metals,35,7
2205,1787,2015,128.0,0.8179672360420227,128.0,35,7
2218,2587,2015,142.0,0.882766604423523,142.0,35,7
2218,2383,2015,142.0,0.8333665132522583,142.0,35,7
2218,2028,2015,142.0,0.812749981880188,142.0,35,7
2220,1831,2015,20.0,0.8171372413635254,Heavy metals,35,7
2229,2001,2015,141.0,0.9078726172447203,141.0,35,7
2230,2251,2015,151.0,0.9204069972038268,151.0,35,7
2232,2141,2015,147.0,0.9121969938278198,147.0,35,7
2232,2233,2015,147.0,0.8339611887931824,147.0,35,7
2233,2232,2015,147.0,0.8339611887931824,147.0,35,7
2234,1827,2015,129.0,0.867411732673645,129.0,35,7
2243,3431,2015,20.0,0.875220000743866,Heavy metals,35,7
2243,956,2015,20.0,0.8628672361373901,Heavy metals,35,7
2243,2022,2015,20.0,0.8574856519699097,Heavy metals,35,7
2243,2307,2015,20.0,0.857291579246521,Heavy metals,35,7
2243,1320,2015,20.0,0.8427749872207642,Heavy metals,35,7
2243,102,2015,20.0,0.8390483260154724,Heavy metals,35,7
2243,1058,2015,20.0,0.8385390639305115,Heavy metals,35,7
2243,2247,2015,20.0,0.8378675580024719,Heavy metals,35,7
2243,2092,2015,20.0,0.8371347784996033,Heavy metals,35,7
2243,1739,2015,20.0,0.836549699306488,Heavy metals,35,7
2243,921,2015,20.0,0.8358428478240967,Heavy metals,35,7
2243,1420,2015,20.0,0.8353849053382874,Heavy metals,35,7
2243,3379,2015,20.0,0.8337112665176392,Heavy metals,35,7
2243,2122,2015,20.0,0.8315326571464539,Heavy metals,35,7
2243,1200,2015,20.0,0.8314594626426697,Heavy metals,35,7
2243,1211,2015,20.0,0.8308179378509521,Heavy metals,35,7
2243,3018,2015,20.0,0.8293302059173584,Heavy metals,35,7
2243,644,2015,20.0,0.827289342880249,Heavy metals,35,7
2243,750,2015,20.0,0.8172345161437988,Heavy metals,35,7
2243,812,2015,20.0,0.8167411088943481,Heavy metals,35,7
2243,2929,2015,20.0,0.8161309957504272,Heavy metals,35,7
2243,846,2015,20.0,0.8146511316299438,Heavy metals,35,7
2243,804,2015,20.0,0.8117445111274719,Heavy metals,35,7
2243,2885,2015,20.0,0.8099789023399353,Heavy metals,35,7
2243,884,2015,20.0,0.8091542720794678,Heavy metals,35,7
2243,553,2015,20.0,0.8030373454093933,Heavy metals,35,7
2243,1920,2015,20.0,0.8029871582984924,Heavy metals,35,7
2243,1537,2015,20.0,0.8022373914718628,Heavy metals,35,7
2243,3489,2015,20.0,0.8020063638687134,Heavy metals,35,7
2243,1504,2015,20.0,0.8013453483581543,Heavy metals,35,7
2243,3675,2015,20.0,0.8006179332733154,Heavy metals,35,7
2243,722,2015,20.0,0.8005801439285278,Heavy metals,35,7
2243,2754,2015,20.0,0.8003045320510864,Heavy metals,35,7
2244,2442,2015,13.0,0.8156119585037231,"Modelling, environmental impact assessment (LCA) of EIPs",35,7
2244,1099,2015,13.0,0.8007851839065552,"Modelling, environmental impact assessment (LCA) of EIPs",35,7
2245,4015,2015,72.0,0.8723255395889282,NO2,35,7
2245,3916,2015,72.0,0.8463566899299622,NO2,35,7
2245,3575,2015,72.0,0.8443625569343567,NO2,35,7
2245,2003,2015,72.0,0.8367890119552612,NO2,35,7
2245,1664,2015,72.0,0.8243830800056458,NO2,35,7
2245,983,2015,72.0,0.822327196598053,NO2,35,7
2245,1824,2015,72.0,0.8165291547775269,NO2,35,7
2245,2370,2015,72.0,0.8054994344711304,NO2,35,7
2247,2307,2015,20.0,0.8888180255889893,Heavy metals,35,7
2247,1759,2015,20.0,0.8703259825706482,Heavy metals,35,7
2247,3431,2015,20.0,0.8579093217849731,Heavy metals,35,7
2247,846,2015,20.0,0.8568893671035767,Heavy metals,35,7
2247,3018,2015,20.0,0.8560678958892822,Heavy metals,35,7
2247,1420,2015,20.0,0.8481476902961731,Heavy metals,35,7
2247,1300,2015,20.0,0.8393286466598511,Heavy metals,35,7
2247,2243,2015,20.0,0.8378675580024719,Heavy metals,35,7
2247,2022,2015,20.0,0.8353806734085083,Heavy metals,35,7
2247,2929,2015,20.0,0.8348032236099243,Heavy metals,35,7
2247,3385,2015,20.0,0.8322018384933472,Heavy metals,35,7
2247,3918,2015,20.0,0.8303548693656921,Heavy metals,35,7
2247,102,2015,20.0,0.8287263512611389,Heavy metals,35,7
2247,2122,2015,20.0,0.8260478973388672,Heavy metals,35,7
2247,3379,2015,20.0,0.8204774856567383,Heavy metals,35,7
2247,812,2015,20.0,0.8204214572906494,Heavy metals,35,7
2247,2428,2015,20.0,0.8187181949615479,Heavy metals,35,7
2247,956,2015,20.0,0.8184211254119873,Heavy metals,35,7
2247,4245,2015,20.0,0.817816972732544,Heavy metals,35,7
2247,2253,2015,20.0,0.817644476890564,Heavy metals,35,7
2247,1887,2015,20.0,0.8165565729141235,Heavy metals,35,7
2247,884,2015,20.0,0.815933346748352,Heavy metals,35,7
2247,1320,2015,20.0,0.8154228925704956,Heavy metals,35,7
2247,1274,2015,20.0,0.8145620226860046,Heavy metals,35,7
2247,1200,2015,20.0,0.8126336336135864,Heavy metals,35,7
2247,1920,2015,20.0,0.8116211891174316,Heavy metals,35,7
2247,2754,2015,20.0,0.8104866147041321,Heavy metals,35,7
2247,1739,2015,20.0,0.8045446276664734,Heavy metals,35,7
2247,3432,2015,20.0,0.8029829263687134,Heavy metals,35,7
2251,2230,2015,151.0,0.9204069972038268,151.0,35,7
2253,2929,2015,20.0,0.8331438899040222,Heavy metals,35,7
2253,1306,2015,20.0,0.8195237517356873,Heavy metals,35,7
2253,2247,2015,20.0,0.817644476890564,Heavy metals,35,7
2253,3379,2015,20.0,0.8158062696456909,Heavy metals,35,7
2253,1320,2015,20.0,0.8110687732696533,Heavy metals,35,7
2253,3431,2015,20.0,0.8095632195472717,Heavy metals,35,7
2256,384,2015,38.0,0.8266339898109436,38.0,35,7
2262,3332,2015,152.0,0.857683002948761,152.0,35,7
2265,3361,2015,93.0,0.803587794303894,93.0,35,7
2268,1739,2015,20.0,0.8207099437713623,Heavy metals,35,7
2274,1869,2015,4.0,0.815561056137085,"Case studies, development & optimization",35,7
2274,3323,2015,4.0,0.810903787612915,"Case studies, development & optimization",35,7
2274,3560,2015,4.0,0.8083332777023315,"Case studies, development & optimization",35,7
2274,1012,2015,4.0,0.8019618988037109,"Case studies, development & optimization",35,7
2278,2818,2015,153.0,0.8104097247123718,153.0,35,7
2279,3567,2015,154.0,0.8831242918968201,154.0,35,7
2280,1976,2015,11.0,0.8552967309951782,Cancer risk,35,7
2280,2079,2015,11.0,0.8386685252189636,Cancer risk,35,7
2280,1899,2015,11.0,0.809623122215271,Cancer risk,35,7
2280,1823,2015,11.0,0.8086166381835938,Cancer risk,35,7
2283,2285,2015,155.0,0.8092309236526489,155.0,35,7
2285,2283,2015,155.0,0.8092309236526489,155.0,35,7
2287,20,2015,8.0,0.8066740036010742,8.0,35,7
2293,1871,2015,13.0,0.8085225820541382,"Modelling, environmental impact assessment (LCA) of EIPs",35,7
2295,2589,2015,12.0,0.996252179145813,Chinese EIPs,35,7
2295,2540,2015,12.0,0.8552318811416626,Chinese EIPs,35,7
2295,3453,2015,12.0,0.8495113849639893,Chinese EIPs,35,7
2295,2986,2015,12.0,0.8180581331253052,Chinese EIPs,35,7
2295,4172,2015,12.0,0.8147611021995544,Chinese EIPs,35,7
2295,2298,2015,12.0,0.809078574180603,Chinese EIPs,35,7
2295,2400,2015,12.0,0.8085256814956665,Chinese EIPs,35,7
2295,146,2015,12.0,0.8040938973426819,Chinese EIPs,35,7
2298,541,2015,12.0,0.8227832317352295,Chinese EIPs,35,7
2298,2540,2015,12.0,0.8186644911766052,Chinese EIPs,35,7
2298,146,2015,12.0,0.8114050626754761,Chinese EIPs,35,7
2298,2295,2015,12.0,0.809078574180603,Chinese EIPs,35,7
2298,2589,2015,12.0,0.8066521286964417,Chinese EIPs,35,7
2298,609,2015,12.0,0.8028709888458252,Chinese EIPs,35,7
2302,508,2015,3.0,0.8506332635879517,"Context, tools, modelling, and indicators for IS",35,7
2302,2523,2015,3.0,0.845976710319519,"Context, tools, modelling, and indicators for IS",35,7
2302,959,2015,3.0,0.8268835544586182,"Context, tools, modelling, and indicators for IS",35,7
2302,893,2015,3.0,0.8231973648071289,"Context, tools, modelling, and indicators for IS",35,7
2302,2339,2015,3.0,0.8156039714813232,"Context, tools, modelling, and indicators for IS",35,7
2307,2247,2015,20.0,0.8888180255889893,Heavy metals,35,7
2307,3431,2015,20.0,0.8845343589782715,Heavy metals,35,7
2307,1420,2015,20.0,0.8663594722747803,Heavy metals,35,7
2307,2243,2015,20.0,0.857291579246521,Heavy metals,35,7
2307,846,2015,20.0,0.8538696765899658,Heavy metals,35,7
2307,956,2015,20.0,0.8477827310562134,Heavy metals,35,7
2307,1320,2015,20.0,0.847207248210907,Heavy metals,35,7
2307,2122,2015,20.0,0.8416622877120972,Heavy metals,35,7
2307,1759,2015,20.0,0.836309552192688,Heavy metals,35,7
